employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
1335,56,15,3,2,33120,0,19,1,5,4,3,9.0,7.0,3,1,2.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,3
1349,51,6,3,1,15690,0,11,2,4,0,3,2.0,18.0,3,4,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Single,3
1353,32,2,4,2,41480,0,15,0,5,0,4,7.0,10.0,3,2,1.0,1.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,3
1405,35,2,4,2,108830,0,12,3,1,0,1,3.0,8.0,3,4,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,3
1417,38,6,4,3,107480,0,15,3,1,0,0,7.0,17.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
1418,29,10,2,2,15550,2,19,2,10,1,9,1.0,10.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,3
1427,30,10,4,2,55620,0,13,3,5,0,4,5.0,8.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
1429,30,3,2,2,28620,0,14,2,6,0,1,5.0,9.0,3,2,3.0,1.0,2.0,1,Travel_Frequently,Sales,Medical,Male,Healthcare Representative,Single,3
1430,29,2,3,1,49780,0,13,3,6,1,5,0.0,7.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
1449,33,1,3,2,51470,0,11,2,9,1,7,7.0,13.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,3
1452,32,23,1,3,24680,0,11,2,3,1,2,0.0,4.0,3,3,4.0,3.0,1.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single,3
1463,37,2,3,1,40010,1,11,2,1,0,0,6.0,17.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Divorced,3
1499,44,1,2,2,103330,1,14,2,1,0,0,3.0,19.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,3
1501,26,4,3,3,68540,0,11,5,3,0,2,2.0,5.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
1506,26,8,3,2,157870,2,12,5,8,7,4,1.0,8.0,3,3,4.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,3
1509,18,1,4,1,23350,2,14,3,0,0,0,1.0,0.0,3,2,3.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
1530,52,7,1,2,47740,1,18,2,8,7,7,2.0,11.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,3
1536,28,9,4,1,56730,1,14,4,3,2,2,5.0,5.0,3,2,1.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
1540,39,1,1,1,42840,1,17,0,1,0,0,4.0,12.0,3,3,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,3
1549,29,29,3,1,23070,1,13,0,7,0,7,1.0,7.0,3,3,2.0,1.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,3
1570,21,9,3,4,178750,0,12,5,3,1,2,1.0,3.0,3,2,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
1579,41,16,1,1,28100,0,11,3,8,7,7,1.0,8.0,3,4,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
1583,21,10,2,1,53730,1,12,2,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single,3
1595,26,14,3,2,75100,3,18,3,6,0,4,0.0,7.0,3,3,3.0,1.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,3
1598,30,3,2,3,11290,0,19,2,1,0,0,9.0,3.0,3,2,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Single,3
1618,25,5,2,3,26600,0,13,3,2,0,2,5.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
1627,24,27,2,1,104220,1,17,0,5,1,4,1.0,6.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,3
1634,29,19,4,3,17900,1,16,4,2,1,1,5.0,6.0,3,2,3.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,3
1635,19,4,3,1,76440,2,15,2,1,0,0,1.0,1.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
1652,31,22,2,2,56890,2,15,2,1,0,0,3.0,12.0,3,2,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,3
1656,22,7,3,2,37850,2,13,2,2,1,2,5.0,4.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
1666,26,2,1,2,59930,0,12,3,7,1,0,0.0,8.0,3,3,2.0,3.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,3
1670,18,2,3,1,34680,2,18,4,0,0,0,1.0,0.0,3,4,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single,3
1693,30,9,3,2,68250,0,14,2,1,0,0,1.0,1.0,3,3,2.0,1.0,4.0,1,Travel_Frequently,Research & Development,Other,Male,Healthcare Representative,Married,3
1695,31,9,1,1,189470,2,12,2,3,1,2,2.0,9.0,3,2,2.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Divorced,3
1708,27,27,3,2,22930,0,18,0,4,0,2,0.0,5.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced,3
1717,45,19,4,3,34410,1,13,5,1,0,0,2.0,5.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married,3
1726,20,1,3,5,61620,3,12,2,1,1,1,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single,3
1727,33,15,4,1,24060,0,11,3,10,9,7,1.0,10.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,3
1738,24,17,2,1,25010,0,12,3,2,2,0,9.0,4.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
1741,50,4,2,4,44240,1,14,2,4,1,3,3.0,18.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Married,3
1753,28,2,4,3,20750,3,18,0,7,3,7,7.0,10.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
1775,33,1,2,3,28710,3,17,2,10,7,8,1.0,10.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,3
1779,47,4,3,1,27740,1,13,2,5,1,3,4.0,8.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Single,3
1781,55,7,3,4,74280,0,12,2,5,1,4,5.0,24.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
1798,23,2,3,4,45590,1,18,2,0,0,0,1.0,1.0,3,2,3.0,1.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married,3
1802,29,2,4,4,106500,2,13,2,1,0,0,1.0,1.0,3,4,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,3
1804,33,23,5,1,86390,2,16,3,3,0,2,5.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single,3
1811,28,19,4,2,32040,1,16,4,2,2,1,6.0,5.0,3,2,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,3
1821,55,16,3,4,43190,0,11,3,9,7,3,4.0,12.0,3,4,3.0,4.0,2.0,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Single,3
1858,29,3,3,3,59160,0,12,2,3,0,2,6.0,5.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Divorced,3
1869,32,9,1,1,27410,1,15,5,1,0,1,1.0,1.0,3,2,1.0,4.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,3
1873,58,9,2,1,21530,0,11,3,1,0,0,9.0,3.0,3,3,4.0,4.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Divorced,3
1875,20,11,3,2,93960,0,12,6,2,0,2,1.0,2.0,3,1,3.0,3.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
1876,21,1,3,2,104000,1,13,2,1,0,0,1.0,1.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,3
1879,22,15,4,1,124900,0,13,3,3,0,2,0.0,4.0,3,3,2.0,3.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
1880,41,23,3,2,26570,0,11,3,7,1,0,4.0,10.0,3,4,2.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced,3
1882,39,10,4,4,66960,0,11,3,2,2,2,7.0,8.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Married,3
1896,25,1,2,1,32120,1,15,3,1,0,0,1.0,1.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
1901,19,15,3,2,160640,1,15,3,1,0,0,1.0,1.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,3
1902,20,29,3,3,27070,0,11,2,1,0,0,1.0,1.0,3,3,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
1906,36,10,3,3,22320,1,12,2,16,3,7,1.0,16.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
1913,58,9,2,4,59570,1,14,2,1,0,0,4.0,7.0,3,1,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,3
1919,40,2,4,1,65450,0,15,2,1,0,0,4.0,22.0,3,3,2.0,2.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Male,Human Resources,Single,3
1924,29,3,5,1,27230,1,11,2,0,0,0,6.0,3.0,3,2,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Executive,Single,3
1933,30,2,3,2,40000,0,12,5,5,0,1,4.0,7.0,3,2,1.0,3.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,3
1938,35,24,3,3,20700,3,13,1,4,0,2,1.0,5.0,3,2,3.0,2.0,1.0,1,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Divorced,3
1944,20,2,2,2,63970,1,17,3,1,0,0,1.0,1.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
1945,30,8,4,1,191440,0,11,3,3,1,2,0.0,4.0,3,3,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Single,3
1957,37,15,3,2,44850,1,11,2,1,0,0,5.0,15.0,3,4,1.0,2.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,3
1961,26,21,1,1,135250,1,17,4,2,2,2,8.0,7.0,3,2,2.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Manufacturing Director,Single,3
1974,36,7,2,1,56600,0,12,3,1,0,0,7.0,9.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Divorced,3
1975,26,2,3,2,48210,2,14,2,3,1,2,6.0,6.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,3
1990,21,1,4,1,57750,0,18,2,1,1,0,1.0,1.0,3,3,3.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single,3
1993,28,19,4,4,52380,1,17,4,10,1,9,1.0,10.0,3,2,2.0,1.0,2.0,1,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
2005,33,1,2,1,62140,2,19,3,13,3,8,1.0,14.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single,3
2009,25,25,4,2,82680,0,12,3,7,5,6,1.0,7.0,3,2,4.0,4.0,4.0,1,Travel_Rarely,Human Resources,Human Resources,Female,Research Scientist,Married,3
2010,26,8,2,2,80950,0,15,3,1,0,0,1.0,1.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,3
2011,33,8,2,4,29040,0,13,2,2,2,2,4.0,5.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
2013,28,7,3,2,29760,0,14,3,1,0,0,1.0,1.0,3,3,1.0,2.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manager,Divorced,3
2014,50,1,4,2,159920,0,14,3,0,0,0,3.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single,3
2041,18,2,4,3,109650,0,18,5,0,0,0,1.0,0.0,3,4,3.0,3.0,3.0,1,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Single,3
2042,33,3,2,1,49360,0,14,2,5,0,3,0.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
2044,31,10,3,1,53040,0,17,3,2,2,2,1.0,2.0,3,4,3.0,3.0,2.0,1,Travel_Frequently,Sales,Technical Degree,Female,Research Director,Married,3
2049,29,6,3,1,22440,3,12,5,11,3,10,1.0,11.0,3,1,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
2055,28,15,4,2,41970,0,13,3,1,0,0,1.0,1.0,3,1,3.0,4.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
2062,43,5,3,3,45220,1,15,3,4,1,3,8.0,7.0,3,3,1.0,3.0,2.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,3
2070,44,6,2,3,45580,1,13,2,6,0,2,1.0,6.0,3,1,3.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Single,3
2077,41,12,3,2,195660,0,16,2,1,0,0,6.0,5.0,3,4,1.0,1.0,1.0,1,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Divorced,3
2084,24,28,4,3,28860,1,19,5,1,0,0,1.0,1.0,3,3,4.0,2.0,1.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,3
2105,19,2,2,3,98240,0,18,2,1,0,0,1.0,1.0,3,3,1.0,2.0,4.0,1,Non-Travel,Sales,Other,Male,Healthcare Representative,Single,3
2124,25,1,1,1,109320,1,11,3,1,1,0,1.0,1.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single,3
2128,21,20,2,4,53370,1,14,2,2,2,2,1.0,2.0,3,3,1.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
2141,44,21,4,2,62720,1,19,3,10,0,5,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,3
2145,29,29,4,1,28860,0,13,4,7,7,7,3.0,10.0,3,3,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced,3
2152,32,5,3,1,96020,1,13,3,10,1,1,1.0,10.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,3
2159,40,8,1,1,59850,3,13,1,5,1,0,2.0,9.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single,3
2160,52,3,2,3,25790,1,19,1,8,7,7,9.0,10.0,3,3,2.0,2.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,3
2165,31,3,1,1,71040,1,14,3,3,2,2,1.0,3.0,3,3,4.0,2.0,4.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Single,3
2166,44,5,3,1,63220,1,11,2,3,1,2,4.0,10.0,3,3,1.0,1.0,4.0,1,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married,3
2193,31,2,2,2,53960,1,17,2,1,0,0,7.0,3.0,3,1,3.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,3
2194,35,1,2,1,67960,0,13,2,4,3,2,0.0,5.0,3,3,4.0,3.0,2.0,1,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married,3
2198,31,15,2,2,49600,0,15,3,10,6,7,1.0,10.0,3,2,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,3
2210,27,2,5,1,137700,1,18,3,8,7,7,1.0,8.0,3,4,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
2219,49,6,5,2,23420,0,18,2,4,1,3,3.0,20.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Single,3
2220,29,3,2,2,68110,1,15,2,8,7,7,0.0,9.0,3,3,3.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Single,3
2225,31,4,3,2,30570,0,19,3,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Manager,Single,3
2229,31,20,3,1,61800,1,14,2,1,0,0,1.0,1.0,3,1,1.0,2.0,4.0,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Single,3
2234,25,16,4,2,198590,0,19,3,3,2,2,3.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,3
2244,46,18,1,1,59800,1,11,2,7,4,3,4.0,28.0,3,3,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Divorced,3
2245,39,2,4,2,43810,2,15,1,1,0,0,2.0,11.0,3,2,1.0,1.0,4.0,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single,3
2246,31,2,3,2,25720,3,13,3,10,4,7,1.0,10.0,3,3,3.0,2.0,3.0,1,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single,3
2252,34,7,4,2,26940,1,16,3,2,2,2,1.0,2.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,3
2270,29,28,3,5,44340,3,17,1,5,0,0,5.0,7.0,3,3,1.0,2.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single,3
2273,24,3,3,2,76540,1,17,3,0,0,0,2.0,4.0,3,2,2.0,1.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Single,3
2281,28,1,3,2,17060,0,12,3,0,0,0,7.0,8.0,3,3,3.0,1.0,2.0,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Single,3
2290,29,5,3,2,109340,2,17,2,9,0,7,6.0,11.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,3
2296,40,2,3,2,47750,1,15,3,5,1,0,3.0,15.0,3,4,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,3
2298,31,29,3,2,25150,0,14,3,7,7,7,1.0,7.0,3,2,4.0,3.0,1.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Healthcare Representative,Single,3
2319,30,1,3,3,179240,2,13,2,10,6,7,1.0,10.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married,3
2323,35,2,3,1,25320,0,13,2,1,0,0,1.0,1.0,3,1,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,3
2325,38,2,3,3,49080,1,19,3,5,1,4,4.0,7.0,3,2,3.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,3
2349,28,1,3,2,24130,1,16,2,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,1,Travel_Rarely,Human Resources,Medical,Female,Laboratory Technician,Married,3
2375,35,2,3,3,23210,1,12,0,13,6,0,9.0,15.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,3
2384,40,16,4,1,36330,2,16,0,4,0,3,3.0,10.0,3,3,1.0,1.0,1.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Single,3
2399,35,17,4,1,54720,1,11,3,11,6,7,3.0,13.0,3,2,4.0,4.0,4.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,3
2414,23,6,3,3,49690,0,12,3,5,1,2,1.0,5.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Single,3
2418,32,1,3,2,27430,1,19,2,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,3
2426,23,12,2,2,75250,2,14,2,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,3
2435,24,6,2,2,20070,0,12,2,1,0,0,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manager,Married,3
2450,32,26,3,2,88230,2,13,3,0,0,0,6.0,10.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,3
2459,30,10,3,1,22070,0,14,4,4,1,2,6.0,6.0,3,3,3.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Divorced,3
2462,29,4,3,5,36910,0,13,3,2,2,2,1.0,2.0,3,3,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,3
2468,33,10,3,1,43020,0,13,3,0,0,0,2.0,11.0,3,1,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,3
2470,31,9,4,2,168850,2,14,2,1,0,0,2.0,10.0,3,3,1.0,3.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,3
2475,43,1,4,3,76550,1,12,3,1,0,0,9.0,6.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,3
2484,21,1,2,5,27910,0,14,3,1,1,0,1.0,1.0,3,4,2.0,2.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Single,3
2486,22,1,3,4,49680,0,14,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,3
2492,44,10,4,1,28440,0,12,2,5,2,3,1.0,6.0,3,4,3.0,2.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Divorced,3
2504,37,24,3,1,137580,1,11,5,10,0,8,1.0,10.0,3,3,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
2510,26,2,1,3,65780,2,15,3,5,1,4,0.0,6.0,3,2,4.0,2.0,3.0,1,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Executive,Married,3
2511,46,10,3,1,44220,1,11,2,9,3,7,4.0,13.0,3,3,4.0,2.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,3
2525,31,2,3,3,21680,1,14,2,1,0,0,0.0,2.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,3
2526,29,8,2,1,28530,1,14,5,2,2,0,4.0,4.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced,3
2539,32,1,1,2,27410,0,11,3,2,2,2,7.0,7.0,3,3,3.0,2.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,3
2545,29,13,2,1,52200,0,17,3,1,1,0,1.0,1.0,3,2,4.0,4.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
2551,30,12,4,2,49500,2,12,3,1,0,0,1.0,1.0,3,3,2.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Single,3
2552,22,16,2,2,35790,3,19,3,1,0,0,1.0,1.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,3
2566,34,27,2,1,36920,1,12,5,5,3,0,1.0,5.0,3,3,4.0,1.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Married,3
2578,29,2,4,2,28750,0,11,3,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Executive,Single,3
2582,28,25,3,1,187890,1,16,4,2,2,2,3.0,6.0,3,3,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Single,3
2588,32,9,3,2,191900,1,17,2,4,0,3,3.0,8.0,3,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single,3
2592,27,8,1,4,102310,1,13,2,1,0,0,1.0,1.0,3,3,1.0,2.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Married,3
2603,28,7,5,2,171230,1,15,2,4,0,3,5.0,6.0,3,2,3.0,4.0,2.0,1,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Divorced,3
2608,31,2,1,3,70940,1,14,2,10,0,8,1.0,10.0,3,3,1.0,4.0,3.0,1,Travel_Frequently,Research & Development,Other,Male,Sales Executive,Married,3
2609,53,18,3,1,34230,1,15,4,2,2,2,6.0,15.0,3,3,1.0,1.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,3
2651,23,2,4,2,61790,0,11,3,1,1,0,1.0,1.0,3,3,4.0,1.0,2.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,3
2665,50,4,2,2,167990,1,14,2,6,0,1,7.0,12.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Divorced,3
